"id","ts","data","location","screen_name","uid"
"f849f743151b992abf9843cbbefb3e12a7f2ce0b53b87fc9f0a31f99d2d39170","2020-02-01T22:43:57Z","Autoridades sanitarias de Quintana Roo negaron que un niño falleciera a causa de coronavirus, al asegurar que se de… https:t.cooMVAOFw23Q","Mexico City","NTelevisa_com","25401359"
"6702422bd7bc454e0dea6bc50c24ea7807d7faf85aa0c0d2b3df811ee253354d","2020-02-01T22:42:18Z","Coronavirus: US confirms eighth case with quarantine in effect https:t.coyE0Lo0XZXW",,"guardiannews","788524"
"6e6371274a447beac8333a03093005070c14a19b67abbd1f6f8d9c95e1ff88b8","2020-02-01T22:39:59.530125Z","RT echewy: Please DO NOT go to CafeRestaurant Casanova by Cucina 105 on Macquarie Street, Liverpool in Sydney. Cheap racist jokes only pe…",,"brook_susan","411365015"
"cf75a3561573709783da3e8cc4500b07d0a1529b245733b1ae7b8f3b50fe692","2020-02-01T22:39:18.868411Z","RT echewy: Please DO NOT go to CafeRestaurant Casanova by Cucina 105 on Macquarie Street, Liverpool in Sydney. Cheap racist jokes only pe…",,"jessbodhi","221272762"
"14c5edebbc5855fedc7e15ec540fffc3d2b4a1520f5bab795cffb9a4dd46e4ae","2020-02-01T22:38:42.687949Z","RT echewy: Please DO NOT go to CafeRestaurant Casanova by Cucina 105 on Macquarie Street, Liverpool in Sydney. Cheap racist jokes only pe…",,"KateMSavage","1414492872"
"70e99f026737e73c6bd53f9da9623372bbfe3534919d3c9b4ccb812d2cfe83f8","2020-02-01T22:38:20.056687Z","RT echewy: Please DO NOT go to CafeRestaurant Casanova by Cucina 105 on Macquarie Street, Liverpool in Sydney. Cheap racist jokes only pe…",,"lesleyanne12","25795982"
"7699f63399e898fcc85ab127430ecdd9e667b22a56070ba40a25670062bc7401","2020-02-01T22:37:47.449005Z","RT echewy: Please DO NOT go to CafeRestaurant Casanova by Cucina 105 on Macquarie Street, Liverpool in Sydney. Cheap racist jokes only pe…",,"sharkiemick","29177184"
"838782aca622c2a0a64fa772470b18208e78aaae429fd9a64dfa4fb699a3018a","2020-02-01T22:36:56.967479Z","RT echewy: Please DO NOT go to CafeRestaurant Casanova by Cucina 105 on Macquarie Street, Liverpool in Sydney. Cheap racist jokes only pe…",,"MGCMum","2341942939"
"c69f6db3ee5c41380feaa0b01b54201d268cd5f29b119377920ccf41ae081e","2020-02-01T22:36:51.76452Z","RT echewy: Please DO NOT go to CafeRestaurant Casanova by Cucina 105 on Macquarie Street, Liverpool in Sydney. Cheap racist jokes only pe…",,"RachaelHasIdeas","6372882"
"9e19ac01a1a5f9dd2eed1a44b6dc7dbe5447b7ee95792318fd75112f1f142f95","2020-02-01T22:36:08Z","Travel bans plunge China into deepening isolation over coronavirus https:t.co5Icj1HJfB7",,"guardiannews","788524"
"5843bd26e6dce38fdfd33307fde7f02f541d6f1264da22b6689ea114f7e24d54","2020-02-01T22:35:17.315931Z","RT echewy: Please DO NOT go to CafeRestaurant Casanova by Cucina 105 on Macquarie Street, Liverpool in Sydney. Cheap racist jokes only pe…",,"faulttolerant_","694675786943590401"
"b9a42d6e338765e0a742a556fb67c29878c2c33f6c1ecb86aaf44ee97538a3ff","2020-02-01T22:34:50.581352Z","RT echewy: Please DO NOT go to CafeRestaurant Casanova by Cucina 105 on Macquarie Street, Liverpool in Sydney. Cheap racist jokes only pe…",,"ClareOman","936101625944449025"
"36e584f900638e32421a6839591cf87277793f783ac7deabce1e45c3195a59a4","2020-02-01T22:32:01.458049Z","RT echewy: Please DO NOT go to CafeRestaurant Casanova by Cucina 105 on Macquarie Street, Liverpool in Sydney. Cheap racist jokes only pe…",,"SuLin_Tan","350277114"
"37da5291efb69c2ac5fd3255fa7dad14e8465a61b166017628a83ff05b569ae8","2020-02-01T22:26:42.453621Z","RT echewy: Please DO NOT go to CafeRestaurant Casanova by Cucina 105 on Macquarie Street, Liverpool in Sydney. Cheap racist jokes only pe…",,"GemmanieRaeWise","631030792"
"200db9e4d05800b954031a7f67dc9b623f592a09b49e1d3b03027b9ce3585601","2020-02-01T22:25:34.864203Z","RT echewy: Please DO NOT go to CafeRestaurant Casanova by Cucina 105 on Macquarie Street, Liverpool in Sydney. Cheap racist jokes only pe…",,"lealeaslee","96475894"
"5613aed7c90c8141f924c8c68f7ec8032fc508b0f08c8ceb81cfe3fc7782e3c1","2020-02-01T22:24:31.210574Z","RT echewy: Please DO NOT go to CafeRestaurant Casanova by Cucina 105 on Macquarie Street, Liverpool in Sydney. Cheap racist jokes only pe…",,"LDN_Gem","1096355165895118848"
"7e42b150372e5d7457b6bfdabb99965c9e3030f4e02f8a581e4b4d7b425ea1c3","2020-02-01T22:24:14.425891Z","RT echewy: Please DO NOT go to CafeRestaurant Casanova by Cucina 105 on Macquarie Street, Liverpool in Sydney. Cheap racist jokes only pe…",,"seqingkuang888","908238929878503424"
"37695b7586f797d92af10acc48c6b1cae1a79f7f94a5d0358df1134cf1246b9b","2020-02-01T22:23:55Z","RT NoticiasONU: URGENTE Actualización de casos de coronavirus de la OMS WHO 

GLOBAL
- 11.953 confirmados (2128 nuevos)

CHINA
-11.821…","Ciudad de México","CINUmexico","37816856"
"c546633325c6a83a990c7e9d3a015b9ed56b251237fcee7c34f475ec4f208c2c","2020-02-01T22:16:21Z","Éstas son las cinco emergencias globales que había emitido la opsoms antes de la declaratoria por el Coronavirus,… https:t.coRGfSKdSyZJ","México","Pajaropolitico","84613584"
"6590f3540c643ae98ed32896512959c907bd26179e24524dbf954eff4df909df","2020-02-01T22:16:20Z","Éstas son las cinco emergencias globales que había emitido la opsoms antes de la declaratoria por el Coronavirus,… https:t.coRGfSKdSyZJ","México","Pajaropolitico","84613584"
"4fa1b0550ea6046a3a54b3610b1518cf5418bc2c654abb5762751ad69846d12f","2020-02-01T22:16:15Z","American Airlines and Delta Air Lines announced more flight cancellations to China as coronavirus cases rise rapidly https:t.coNQ9hhnimhc",,"CNN","759251"
"2980238b6095987ab7c0a88b8c60ef13fd9fad1287011c35297debe5de4982a7","2020-02-01T22:16:03.838643Z","RT echewy: Please DO NOT go to CafeRestaurant Casanova by Cucina 105 on Macquarie Street, Liverpool in Sydney. Cheap racist jokes only pe…",,"OldGreyRabbit","826706990"
"d8b3c539e536dd55c4461afb211f495ee570939e8aaca034ecb819715ee8cc0d","2020-02-01T22:13:10Z","RT DphSecret: felly500 ThomasAtcheson it is true. Ive seen it. An NHSEngland region instructed NHS to put no Coronavirus posters with …","Epsom, UK","petermbenglish","36045950"
"706a2a450c250095b37859315f6ec5c20667b321b14f5bba9cb3898ac90a2ce8","2020-02-01T22:10:07Z","La UNAM crea comisión especial por emergencia del coronavirus https:t.coThkYCjy9kk",,"90gradosmx","359619136"
"3e27789efb75d1963e39a1b8c948f82553cf381d3d06b30d92080330b76a5d4c","2020-02-01T22:08:31.387738Z","RT echewy: Please DO NOT go to CafeRestaurant Casanova by Cucina 105 on Macquarie Street, Liverpool in Sydney. Cheap racist jokes only pe…",,"DebCharlton2","1069550287809990656"
"e79a1a965f8aac04ec3249271334e5a24ef12df5053fd9f3cb0e5aade126b7b2","2020-02-01T22:05:28Z","CRÓNICA | Los 12 mil kilómetros que viajó el coronavirus para llegar de Wuhan a isla española… https:t.co1AWmtLndre","México","SinEmbargoMX","244218738"
"cb1a04ad44dcf6283aa4ea3b69a179a99cd5806555bc0f772be49892a6a8a8ba","2020-02-01T22:05:12.377552Z","RT echewy: Please DO NOT go to CafeRestaurant Casanova by Cucina 105 on Macquarie Street, Liverpool in Sydney. Cheap racist jokes only pe…",,"MyfUrban","1136758813313314817"
"df1bb3efaa44436bd6edd5857b991527ce3f650f3dc075701c4bd42e19cd0854","2020-02-01T22:01:13.225345Z","RT echewy: Please DO NOT go to CafeRestaurant Casanova by Cucina 105 on Macquarie Street, Liverpool in Sydney. Cheap racist jokes only pe…",,"MichaelColl5","1866277219"
"21933753cef6cc2a4486b6408439177bad084f88d4fe6324b5895f04a5ab60da","2020-02-01T22:00:57Z","RT VCHhealthcare: Looking for reliable information about novel coronavirus. Here are some resources you can trust:

? Canada: https:t.…","Vancouver","greenurlifenow","68599588"
"a7a3874e6edddbffc4d8ac4c5e726be1be95d480c3ebc5e698016b106a4144df","2020-02-01T22:00:55Z","El Coronavirus ya ha alcanzado a más de una veintena de países, incluyendo España, el Reino Unido, Alemania, Rusia… https:t.coh7Hv87VRGO","México","lajornadaonline","35977487"
"67e567a5a424e016dc19cd86571780af74619f695e6ddd77fc4abd9ee20a75c","2020-02-01T21:59:53.754199Z","RT echewy: Please DO NOT go to CafeRestaurant Casanova by Cucina 105 on Macquarie Street, Liverpool in Sydney. Cheap racist jokes only pe…",,"DianaPegoraro","1009192118231764992"
"87f4abd5d74983ded9ea1c374e839da75f831e16750a9a9b9724c468385856ba","2020-02-01T21:57:53Z","Symptoms of the new coronavirus are similar to pneumonia, and can range from mild symptoms, like a slight cough, to… https:t.coCJonyU3LJ3","New York City  Worldwide","ABC","28785486"
"e8f8f7c57179647204838a6e32a71e7e04760377d95ba6a043103899c762e5bd","2020-02-01T21:56:39.243932Z","RT echewy: Please DO NOT go to CafeRestaurant Casanova by Cucina 105 on Macquarie Street, Liverpool in Sydney. Cheap racist jokes only pe…",,"joefrompeel","81957754"
"7e9a4a820507cddbdb0820b228b7444e18b82f698c8cfa02e5b214c92e38d447","2020-02-01T21:56:15Z","La Organización Mundial de la Salud (OMS) declaró Emergencia Internacional por los contagios de coronavirus en todo… https:t.cobGSSN4vbZM","Michoacán, México","michangoonga","384731062"
"7ffb5aeeacb1573729128e16d24b7d0c1127a84c9848b0d079c35d83a2ff00d1","2020-02-01T21:54:27.629788Z","RT echewy: Please DO NOT go to CafeRestaurant Casanova by Cucina 105 on Macquarie Street, Liverpool in Sydney. Cheap racist jokes only pe…",,"Richmond4567","1093996383319670784"
"9945eb0689f56107d68cba0dfafcf9269ba92e35a6824c89694b128bd65cce3e","2020-02-01T21:51:59.660407Z","RT echewy: Please DO NOT go to CafeRestaurant Casanova by Cucina 105 on Macquarie Street, Liverpool in Sydney. Cheap racist jokes only pe…",,"connollykym","706251404"
"3e3af47d522f3b4bacbc18d9a3d476351d38cd786ab8e1284ee4eb9ec4a5a561","2020-02-01T21:51:30Z","¿Medio Oriente está ignorando la crisis de los petroleros del Golfo? https:t.coo6EwRuyEoU coronavirus",,"H4CKT1VIST4S","3405083668"
"f57c676a039e60f90790168a065c662d1c37a7d07df34e2eec74da119e8835be","2020-02-01T21:48:29Z","La Organización Mundial de la Salud (OMS) declaró Emergencia Internacional por los contagios de coronavirus en todo… https:t.coVPy6ku2Mnx","Michoacán, México","michangoonga","384731062"
"1bb55f05ed5de6a9b1198d6fd7b6524e242b19b5f2cccc601bd1584ba5a1be36","2020-02-01T21:47:46.569064Z","RT echewy: Please DO NOT go to CafeRestaurant Casanova by Cucina 105 on Macquarie Street, Liverpool in Sydney. Cheap racist jokes only pe…",,"roseannebyrne","1259161086"
"b7de75c9e260ef1544ed62751221b97dea3e526f0c436124fc5dede158b470c2","2020-02-01T21:47:13.90607Z","RT echewy: Please DO NOT go to CafeRestaurant Casanova by Cucina 105 on Macquarie Street, Liverpool in Sydney. Cheap racist jokes only pe…",,"Bun___T","3064156290"
"89239e958f6be693d1d8ac3ec94de26d18190b5a5e25f91b5bfd22841d1af092","2020-02-01T21:46:43.242019Z","RT echewy: Please DO NOT go to CafeRestaurant Casanova by Cucina 105 on Macquarie Street, Liverpool in Sydney. Cheap racist jokes only pe…",,"mark_675","456541949"
"b867dd67cdcfb0e0b105a7a7f300ae1b6a0daf5b2fb748f9cf9454b4c2772a44","2020-02-01T21:46:40.006538Z","RT echewy: Please DO NOT go to CafeRestaurant Casanova by Cucina 105 on Macquarie Street, Liverpool in Sydney. Cheap racist jokes only pe…",,"jo_mckeown","583758417"
"9b100936d20dadd4a956db0bf79ef3dfde8e7a04361c5fe1072813abc313580f","2020-02-01T21:43:43.071617Z","RT echewy: Please DO NOT go to CafeRestaurant Casanova by Cucina 105 on Macquarie Street, Liverpool in Sydney. Cheap racist jokes only pe…",,"EponyMowse","17227232"
"1c2e3152c977b9c4f6d456399b6550597d30931054ea34584de38fb318176fce","2020-02-01T21:39:15.839854Z","RT echewy: Please DO NOT go to CafeRestaurant Casanova by Cucina 105 on Macquarie Street, Liverpool in Sydney. Cheap racist jokes only pe…",,"BikerChiwi","1106457450654228481"
"362208e961ccc9df6dbdd372e93006e2430b8eaf7a489660ef7d6d1f6871cc77","2020-02-01T21:38:50.553045Z","RT echewy: Please DO NOT go to CafeRestaurant Casanova by Cucina 105 on Macquarie Street, Liverpool in Sydney. Cheap racist jokes only pe…",,"Tofoafelix","61451125"
"d1f33dfa071b07351259402e17580c3f28da3c0ab3894823e8789cecebd5c617","2020-02-01T21:37:04.839404Z","RT echewy: Please DO NOT go to CafeRestaurant Casanova by Cucina 105 on Macquarie Street, Liverpool in Sydney. Cheap racist jokes only pe…",,"gamerlearner","239649193"
"58ee805ee81bace15ca7763be8c3baa7ba47fc30998840a0dc5797b58cb9d648","2020-02-01T21:36:54.814792Z","RT echewy: Please DO NOT go to CafeRestaurant Casanova by Cucina 105 on Macquarie Street, Liverpool in Sydney. Cheap racist jokes only pe…",,"zoobah1","153221266"
"3a5756a405ed38c0030f460bfaa556f1671312466ecb0c7357586c61f0cb56ab","2020-02-01T21:36:07Z","ÚLTIMAHORA Uber México desactiva cuentas a 240 usuarios por un posible caso de coronavirus en la CdMx; usuaria de… https:t.co7BmuxyIal1","México","SinEmbargoMX","244218738"
"86dce14663222bc9b15f0ca1fa348f9ee3087f355a57703b57bcabb477016d5b","2020-02-02T23:56:21Z","Financial market website Zero Hedge knocked off Twitter over coronavirus story https:t.co0MzacQlgTF https:t.coVfIpgSj36b","Around the world","Reuters","1652541"
"739ad108404f9416571dd5bbc9b9f5b493419d258c9b1a91de93b988a27a7bce","2020-02-02T23:52:47.383132Z","The latest Morning Sun - MGL! paper.limax4974132737… Thanks to KawoonKhamoosh mumbai coronavirus",,"max4974","16483462"
"b0b31097c5c86ff8f38af76e1d1fd4720b3c7accd2af1f3783f4999fbd04b349","2020-02-02T23:47:02Z","Cocktail of flu, HIV drugs appears to help fight coronavirus: Thai doctors https:t.cos9TnWaFmXy https:t.corfnMSi7A33","Around the world","Reuters","1652541"
"d12b513fefc73bb12627c46b54f83af3454753e76228a7a7c7ede800accd1f6c","2020-02-02T23:46:47.520319Z","RT echewy: Please DO NOT go to CafeRestaurant Casanova by Cucina 105 on Macquarie Street, Liverpool in Sydney. Cheap racist jokes only pe…",,"WittaTwitta","93949528"
"2a61c4f6c326e559087182d85e83f913f5aad3bd1d324a2909af3f4ce6a42079","2020-02-02T23:40:47Z","U.S. health officials over the weekend confirmed an eighth case of the fast-spreading coronavirus in the United St… https:t.corr0pR0AMn9","Around the world","Reuters","1652541"
"131439346e2a2ea4b5f1d81e1be9de5c966d983b52d33ae8405b3b753c87eefb","2020-02-02T23:39:12Z","Uber suspends 240 accounts in Mexico over user suspected of having coronavirus. https:t.cojocxrdKCdr https:t.colzkPwrazcY",,"Gizmodo","2890961"
"1b104bf76ef71853a49c7376aa012e06d50157cc6ed77dc780843954da80060e","2020-02-02T23:37:26.422233Z","RT oussamablk_: Moi quand j’ai vu qu’après le coronavirus un autre virus était apparu en chine le H5N1 , grippe aviaire mgl",,"emmadrnd","2758933051"
"9421cfb12fb0a7e98fa17a99678b73356ebb4b41dcbd84fb22227cfce7b7afee","2020-02-02T23:35:53Z","OPINION | Legitimate coronavirus fears have spun off into a predictable peripheral media tirade on an alleged plagu… https:t.cojPSamd63cq","Sydney, Australia","dailytelegraph","9235982"
"15393b77c185e0c0f8b4da00b6763d7972a6d9f8a1b46f9220d87bb7a66e0325","2020-02-02T23:32:51Z","RT schanoes: You know, I've tried to worry about the coronavirus, but I don't have the room. My worry dance card is full. I am worried abo…","Oakland, CA","tyrsalvia","7782372"
"51d91e13ed2dfad0a3828e07f61a5cdf52d48f9924ca021440a5507c9d3fefe7","2020-02-02T23:32:22.842434Z","RT echewy: Please DO NOT go to CafeRestaurant Casanova by Cucina 105 on Macquarie Street, Liverpool in Sydney. Cheap racist jokes only pe…",,"HannaTorsh","443141692"
"68768d7a94ac1e506e43fe07948a21212ac6688a2a015df22227f30ae47583f6","2020-02-02T23:31:26Z","ÚLTIMAHORA | Cifra de muertos asciende a 360 en China por coronavirus https:t.co9PXbX3UOvL https:t.cojFN1HlXEDW","México","Milenio","24969337"
"74278b2ff2287b89beb9a26db83f2fbf29847e0f564ce66e1ea1553b1c06a311","2020-02-02T23:30:58.312076Z","RT echewy: Please DO NOT go to CafeRestaurant Casanova by Cucina 105 on Macquarie Street, Liverpool in Sydney. Cheap racist jokes only pe…",,"MegBrayshaw","494405936"
"c05255efd1916436a5ee101788f8e6f846412bcc28663e9222989c9fc7747409","2020-02-02T23:26:23.433081Z","RT oussamablk_: Moi quand j’ai vu qu’après le coronavirus un autre virus était apparu en chine le H5N1 , grippe aviaire mgl",,"Azdinecvhaine","903697733416083457"
"6043fe5c28753879bcfe3141c190271639c87b03ea087c5e673e210312d2ed3b","2020-02-02T23:22:10Z","A 44-year-old man in the Philippines has died of the coronavirus, the first known fatality outside China, health of… https:t.coWLSw3SYipe","New York City","nytimes","807095"
"1ded4dd7d8b4d7d9e47a81592fe9a5f5f673dbdadb0d85845e7725f4ae8f9cd8","2020-02-02T23:20:24Z","RT Techmeme: Uber suspends 240 accounts of users in Mexico who came into contact with two drivers who possibly had the coronavirus, to hel…","From Miami to Silicon Valley","SiliconBeachHub","2418133304"
"943f1a131411cda99af579a2378178f5c9e3969d1e780fe27016ee4b23f89ac1","2020-02-02T23:18:52Z","The Qantas rescue flight leaving China with Australians potentially infected with coronavirus has been placed under… https:t.coRH3ukjGGSH","Sydney, Australia","dailytelegraph","9235982"
"c756230d0aa3afeeed11afb0cb38a55c72cb45d572a1bcfadf791b4322a42fa3","2020-02-02T23:17:30Z","Financial market website Zero Hedge knocked off Twitter over coronavirus story https:t.co4Y57IeMgFg https:t.co97Tn3e325F","Around the world","Reuters","1652541"
"b7e192bb8ec579020ba3fd803208a4eed3379000ffb4421c130d38047d9af041","2020-02-02T23:15:27.229132Z","RT oussamablk_: Moi quand j’ai vu qu’après le coronavirus un autre virus était apparu en chine le H5N1 , grippe aviaire mgl",,"missbabyboo__","2959066535"
"904ee7a99cafdfbf18b7a9c557a4385ccdc877f0055d9204435fd64af5d3fa09","2020-02-02T23:12:52Z","The Wuhan coronavirus spreading from China is now likely to become a pandemic that circles the globe, according to… https:t.coDEsiOvyWwc","Boston Area US","johnrobb","7177512"
"9014dd4b37b23f1407276cac2102acc47def558ac054e143c43d76de3e059b72","2020-02-02T23:11:13Z","RT business: Coronavirus latest: 
--Hubei Province, the center of the epidemic, reports 56 more deaths for a total of 350
--China's oil de…","ÜT: 30.226107,-98.679588","milouness","14576426"
"b2b01201d67d74e4df5e51ef305830478f11653457f9df7c6fa10e3e1f4b1fbe","2020-02-02T23:06:35Z","RT EverydayHealth: Stay updated on the coronavirus, here https:t.coAVxXYgbtaw","Vancouver","greenurlifenow","68599588"
"56d7ecb077b0d71ed3fc8c9480928f0e0ad1e49229ee2b4a74a81f7629fdd2cf","2020-02-02T23:06:35Z","The first death from the coronavirus outside China was reported in the Philippines, as the Beijing government took… https:t.cofkjeToS7e7","Around the world","Reuters","1652541"
"7fb2340bcd5ce349f89e3bb138688a7ecf1c8d9b486634358774732121091c5","2020-02-02T23:01:58.361823Z","RT oussamablk_: Moi quand j’ai vu qu’après le coronavirus un autre virus était apparu en chine le H5N1 , grippe aviaire mgl",,"nwar_g","1040938142273073152"
"eafc327845fb47749d29e84ef5295b2c0d4ac049fce6966d9bd4377ff07e4453","2020-02-02T23:01:58Z","Life inside the American coronavirus quarantine: 27-year-old professional football player Jarred Evans says he's fe… https:t.couYdj0kW15k","New York City  Worldwide","ABC","28785486"
"48a523a8437674257f541395f5df0495625d3344d5965ef631c6e4a970cf3454","2020-02-02T23:00:22Z","Very helpful and somewhat reassuring information about coronavirus https:t.co1WJn04tIXn","California","k8mcguinness","229335559"
"e75e2d34d22a845e8e8c4e2c96dbe2bd43bf325069d6414fb83502c38a227172","2020-02-02T22:58:13.822446Z","RT oussamablk_: Moi quand j’ai vu qu’après le coronavirus un autre virus était apparu en chine le H5N1 , grippe aviaire mgl",,"cadiquoilesbail","1051510732293099521"
"ecd23958e29d6a67c850e7b46bfaeec6136c8ff17984f6c852bd814e2a8ac251","2020-02-02T22:54:13Z","China's Hubei reports 56 new coronavirus deaths, total at 350 https:t.coMwFhDCyq8T https:t.cok3B84C3PbH","Around the world","Reuters","1652541"
"15fe9e93c8d304b9ad630fabe5f8fa961c968a5848929fb521a97cf5b21faf4e","2020-02-02T22:54:08.846213Z","RT oussamablk_: Moi quand j’ai vu qu’après le coronavirus un autre virus était apparu en chine le H5N1 , grippe aviaire mgl",,"Tanit_amgh","1070335837303382016"
"3367e5a446e1faf1a5154c0329bc38f8ecbc523b25d2b438e9e24afed52c26fa","2020-02-02T22:52:45.10318Z","RT echewy: Please DO NOT go to CafeRestaurant Casanova by Cucina 105 on Macquarie Street, Liverpool in Sydney. Cheap racist jokes only pe…",,"bdk1521","16060961"
"42f5f7b0c517bb7f3c0a3af675e56bd59b0f2ab2c7c00d04364d6c4a8a2cb4e2","2020-02-02T22:51:44.982819Z","RT echewy: Please DO NOT go to CafeRestaurant Casanova by Cucina 105 on Macquarie Street, Liverpool in Sydney. Cheap racist jokes only pe…",,"Mind_Mastery","45303006"
"c326f1af25553eca4ad6f07be4e579ac870e6a26fcdfeee5ccb398f6a8af6b21","2020-02-02T22:50:58Z","Atención: Estados Unidos confirma noveno caso del nuevo coronavirus. https:t.coDoXWYcEGnF","En todas partes","CNNEE","33884545"
"9873e94087e801eda17ffee52853e52542cc809414a03410220edf4f50343cb4","2020-02-02T22:50:58Z","Atención: Estados Unidos confirma noveno caso del nuevo coronavirus. https:t.coDoXWYcEGnF","En todas partes","CNNEE","33884545"
"f28b7152f6249b72ef4f499a17d1269e499cab0cd530ffc2268969d71b43e911","2020-02-02T22:50:58Z","Días antes de que le detectaran coronavirus, hombre paseó en CdMx. Por eso alertaron a Uber
https:t.co77cohcx9Tz https:t.coRrdyUkHNfo","México","SinEmbargoMX","244218738"
"8d31c46af9e188720f646f5867b6b4e3478881787293e78805fee8d9f75fcea3","2020-02-02T22:46:26Z","Plane carrying Portuguese from coronavirus-hit Wuhan touches down in Lisbon https:t.co05Wa5pvYVd https:t.coMJTKky6nQs","Around the world","Reuters","1652541"
"b1191eb2c9ccfeff028ef290ec0aab741a5186f2e3c19033044ade02160125f","2020-02-02T22:46:22Z","VIDEO: Así se construyó en 10 días el primer hospital para tratar el coronavirus en China; ya recibirá pacientes… https:t.corS3lWDfe4T","México","SinEmbargoMX","244218738"
"5818b35759533afa97c09d87133345dc7081b9723efb3601c1a1b42f98e09db7","2020-02-02T22:41:20.732669Z","RT echewy: Please DO NOT go to CafeRestaurant Casanova by Cucina 105 on Macquarie Street, Liverpool in Sydney. Cheap racist jokes only pe…",,"msmisrule","18352904"
"16a391db25f594d37613d6577aaeb18eb141b79c55e2dacc6cd0a716c04961f5","2020-02-02T22:38:42Z","RT ConstanceHunter: Today's coronavirus update. While the absolute numbers are, thankfully, still small, the rate of infections is still…","Washington, DC","byHeatherLong","257354839"
"b78004fd5ac8395d77a41283a3d2a2f508fb1fef918e675f00fce635a2135b60","2020-02-02T22:35:24Z","Evacuados de China, entre ellos 10 mexicanos, llegan a Francia. 20 tienen síntomas de coronavirus; si los resultado… https:t.cobNghDrZ0DZ","México","SinEmbargoMX","244218738"
"eff090bbf467ff1403b04d64d062239577dd1cfca2b64ea0f7734aa1e5ccac8f","2020-02-02T22:34:46.509429Z","RT echewy: Please DO NOT go to CafeRestaurant Casanova by Cucina 105 on Macquarie Street, Liverpool in Sydney. Cheap racist jokes only pe…",,"waldengums","1213700274134515713"
"8fe7d5aa4b69f4e644da8777b293e3cb1bff386a416456a51b216572ece406f1","2020-02-02T22:27:58.17772Z","RT oussamablk_: Moi quand j’ai vu qu’après le coronavirus un autre virus était apparu en chine le H5N1 , grippe aviaire mgl",,"SheepXtrem","1198900192944238593"
"e18f39634708d8b87a91228cc9bea537ab02489c284f46c42a938a05f94ec66f","2020-02-02T22:24:47Z","Coronavirus: China set to open speed-built hospital https:t.coEXSXDPnmqb","London, UK","BBCWorld","742143"
"2f70631fdfed76999696853437e9c3098e9e73602cabb153e2f15fb4f7c7d321","2020-02-02T22:24:42Z","Al menos 18 de ellas estuvieron recientemente en la provincia de Wuhan, China, donde surgió el coronavirus y los… https:t.cobCWae6Akj0","México","lajornadaonline","35977487"
"745cc7ef170ea2eda22798cb92a23a6466bfe24040832c7f2cb36e70917ac45a","2020-02-02T22:23:12Z","RT CEDRdigital: BREAKING: 2nd confirmed nCoV19  coronavirus case in SantaClara, California.

Health officials said, the patient recent…","Seaport District, Boston, MA","ddsquared","11717102"
"c5e37cc2c11c0ffbfcb74a5d4e86f11ceb1e96a31ae38bbf0dce2eef1c54e8f7","2020-02-02T22:22:54.537809Z","RT oussamablk_: Moi quand j’ai vu qu’après le coronavirus un autre virus était apparu en chine le H5N1 , grippe aviaire mgl",,"Lxmiixx1","1095755327784525826"
"1444c6108724c71cbc99e6a4c143408f3fc41a13234738304a9c35649a85a590","2020-02-02T22:21:39.658161Z","RT echewy: Please DO NOT go to CafeRestaurant Casanova by Cucina 105 on Macquarie Street, Liverpool in Sydney. Cheap racist jokes only pe…",,"YODsupporter","2658912553"
"aa8cfb307e6298de7d306f42416413294cb1955dcdf6f0645f2809f420b3d718","2020-02-02T22:15:17Z","Evacuados de China, entre ellos 10 mexicanos, llegan a Francia. 20 tienen síntomas de coronavirus… https:t.coLnI1hwOJCR","México","SinEmbargoMX","244218738"
"a2a56f7298ed8dbb0341094871b35e6b3cc0867e4f9987c415865c4d2eab29c2","2020-02-02T22:12:26Z","And in other news... this may well be my last Super Bowl experience by the looks of things.

Coronavirus: 9th US ca… https:t.cozFSXyAPFDX","34.052235, -118.243683.","z3roTrust","899115182810476544"
"d3f74d3db78c53e10ecea2227ff602601c46d9ea57ef4a9bb3bace293193815c","2020-02-02T22:08:43.810549Z","RT echewy: Please DO NOT go to CafeRestaurant Casanova by Cucina 105 on Macquarie Street, Liverpool in Sydney. Cheap racist jokes only pe…",,"jarvok01","475342261"
"e276cb698cd95ef15d223c72770d918b340a5b13aab58ee5518fef3acee2ab0d","2020-02-02T22:07:31.176766Z","RT echewy: Please DO NOT go to CafeRestaurant Casanova by Cucina 105 on Macquarie Street, Liverpool in Sydney. Cheap racist jokes only pe…",,"delwyn","9874062"
"73509711585ba61cc52c621de3fb264ca6a17916021cde4097670f08966f3b3b","2020-02-02T22:06:10.587092Z","RT echewy: Please DO NOT go to CafeRestaurant Casanova by Cucina 105 on Macquarie Street, Liverpool in Sydney. Cheap racist jokes only pe…",,"7lonewolf","48034284"
"d239d4b7d1d104156f949d9e777af5130cc0fccd3fe28ed1c887949bb6ebbf60","2020-02-02T22:06:04Z","RT TravelGov: China : Level 4- Do not travel due to the novel coronavirus first identified in Wuhan. On 130 the WHO determined outbreak…","Washington, D.C.","DHSgov","15647676"
"38a033a42fe872a0b410defea7a5da1a2c9b29a4b8613cee037ee9190372412","2020-02-02T22:05:59Z","Cronología de cómo el brote de coronavirus se volvió global en dos meses 
https:t.coQlwwwEPzSl","En todas partes","CNNEE","33884545"
"c58d48a75e9c34da57166d68940237e18eeade08b6eabc11258596cdd792e80d","2020-02-02T22:05:59Z","Cronología de cómo el brote de coronavirus se volvió global en dos meses 
https:t.coQlwwwEPzSl","En todas partes","CNNEE","33884545"
